id,Earthquake,Flood,Tsunami,Hurricane,RC,Wood,Steel,Masonry,Lowrise,Medrise,Regional,Urban,Residential,Govern_Top,Hazard,Material,Type,Locationwise,Usage,Keywords,Approach
20561,0.900699973,0,0,0,0.063048998,0,0,0.090252997,0.0178,0,0.018300001,0,0.0115,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
19738,0.137400001,0.379200011,0.0221,0.174293998,0.009618,0.0118,0,0.01374,0,0,0,0.073299997,0,Flood,Flood, , ,Urban, ,"flood, depth, cost, observation, case_study,  urban, block, energy, ",Analytical
20751,0.626999974,0.061799999,0,0.024069999,0.043889998,0.028999999,0.0266,0.062699997,0,0,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
16037,0.465999991,0.0438,0,0,0.032619999,0,0,0.047276999,0,0,0.067699999,0.371300012,0.0106,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Empirical
20230,0.682799995,0,0,0.018177,0.047796,0.0219,0,0.069334999,0.0253,0,0.105499998,0,0.129500002,Earthquake,Earthquake, ,Lowrise,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, residential, empirical, italian, disaster, national",Analytical
13360,0.728299975,0.037599999,0,0.107900001,0.050980998,0,0,0.073037998,0.033399999,0,0.0208,0,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Empirical
16581,0.565400004,0.085000001,0,0,0.072277999,0,0,0.056646,0.034299999,0.004251,0.0106,0.071500003,0.141200006,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Analytical
16101,0.388500005,0.0153,0,0.069803,0.027195,0.084100001,0,0.039198001,0.210299999,0,0.0348,0.0142,0.241899997,Earthquake,Earthquake,Wood,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance, low_rise,  residential, empirical, italian, disaster, national",Analytical
20708,0.541400015,0.153899997,0,0,0.037898001,0,0,0.054770002,0.031500001,0,0.063000001,0,0.0128,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
20579,0.773800015,0,0,0,0.213666004,0.019200001,0,0.077380002,0,0.020735,0,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
17839,0.096799999,0.775600016,0,0,0.006776,0,0,0.010537,0,0,0.085699998,0,0,Flood,Flood, , ,Regional, ,"flood, depth, cost, observation, case_study,  regional, ",Analytical
16305,0.546700001,0.0252,0,0,0.057669001,0,0,0.056739,0,0.002522,0.206900001,0.056000002,0.039500002,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
15813,0.659200013,0.0392,0,0.011205,0.058444,0.0135,0,0.067030001,0.018999999,0.001599,0.111000001,0.071400002,0.022600001,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Empirical
12686,0.606999993,0.0107,0,0,0.291990006,0.0228,0,0.060974999,0,0.032435001,0.0275,0.028200001,0,Earthquake,Earthquake,RC,Medrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, medium_rise,  ",Analytical
21436,0.580799997,0.0106,0,0,0.040656,0,0,0.06012,0.086599998,0,0.203999996,0,0,Earthquake,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Analytical
21963,0.575399995,0,0,0,0.040278,0,0,0.057792999,0.0592,0,0.0253,0,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Empirical
16843,0.313199997,0,0.548300028,0,0.021924,0,0,0.03132,0,0,0,0.039799999,0.064800002,Tsunami,Tsunami, , , ,Residential,"tsunami, inundation_depth, debris, field_survey residential, empirical, italian, disaster, national",Empirical
15498,0.332700014,0.0141,0,0,0.050389002,0,0,0.034111001,0.032600001,0.003523,0.084100001,0,0.347900003,Residential,Earthquake, ,Lowrise,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, residential, empirical, italian, disaster, national",Empirical
15197,0.382299989,0.244900003,0,0.042163999,0.026760999,0.050799999,0,0.039934999,0.0218,0,0.170499995,0.0359,0.056299999,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Analytical
19521,0.350300014,0.094499998,0,0.024651,0.053921001,0.0297,0,0.036923001,0,0.003822,0.189300001,0.033599999,0.2447,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Hybrid
12951,0.684800029,0.025699999,0,0.045981999,0.047936002,0.074199999,0,0.068480003,0.091899998,0,0,0,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
17918,0.870199978,0.057700001,0,0.015521,0.060913998,0.0187,0,0.087019998,0,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
16244,0.765200019,0.0348,0,0.012865,0.053564001,0.0155,0,0.076520002,0.0306,0,0,0,0.074000001,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Empirical
20044,0.752399981,0,0.059099998,0.057436001,0.052667999,0.119100001,0,0.075239998,0,0,0,0.0176,0,Earthquake,Earthquake,Wood, , , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  ",Analytical
16132,0.740700006,0.037900001,0,0.024817,0.096949,0.029899999,0,0.074597001,0.0232,0.005863,0.052700002,0,0.043200001,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
12585,0.671899974,0,0.0178,0,0.047032998,0,0,0.069709997,0,0,0.252000004,0,0.026799999,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Empirical
16887,0.753099978,0.048300002,0,0,0.052716998,0,0.054299999,0.075686998,0,0,0.037700001,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Empirical
15775,0.627699971,0,0.040800001,0.065072001,0.043938998,0.078400001,0,0.062769997,0,0,0,0.024700001,0.191100001,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
17350,0.648699999,0.015900001,0,0,0.045409,0,0,0.064986,0,0,0.0116,0,0.176200002,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
21998,0.379900008,0.100100003,0.379500002,0.023,0.026593001,0,0.0217,0.038587001,0,0,0.059700001,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
12595,0.470600009,0,0.218600005,0.040109,0.032942001,0.139,0,0.047060001,0,0,0,0.063600004,0,Earthquake,Earthquake,Wood, , , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  ",Analytical
21168,0.59859997,0.051199999,0,0.0117,0.041901998,0,0,0.060210997,0.0129,0,0.035100002,0.211999997,0.067000002,Earthquake,Earthquake, , ,Urban,Residential,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, residential, empirical, italian, disaster, national",Empirical
17710,0.079300001,0.51700002,0.082900003,0.0557,0.005551,0,0,0.008909,0,0,0.097900003,0,0.0526,Flood,Flood, , ,Regional,Residential,"flood, depth, cost, observation, case_study,  regional, residential, empirical, italian, disaster, national",Analytical
16166,0.526300013,0.0297,0,0,0.058441001,0.166099995,0,0.052630001,0,0.002808,0,0.074500002,0,Earthquake,Earthquake,Wood, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  urban, block, energy, ",Empirical
17355,0.556299984,0,0.105899997,0.018841,0.038940999,0.022700001,0,0.055629998,0,0,0,0.037999999,0.1796,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
20342,0.766200006,0,0,0,0.053634,0.040100001,0.0197,0.077418001,0.0116,0,0.079800002,0.050900001,0.017000001,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
12543,0.665199995,0.035700001,0,0,0.106363999,0,0.071199998,0.06652,0,0.007774,0,0.030400001,0.054400001,Earthquake,Earthquake,RC, , ,Residential,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  residential, empirical, italian, disaster, national",Analytical
18083,0.595399976,0.0222,0,0.120299004,0.070777999,0.125300005,0,0.060514998,0,0.003783,0.097499996,0,0.0955,Earthquake,Earthquake,Wood, ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  regional, residential, empirical, italian, disaster, national",Analytical
21195,0.646000028,0.0306,0,0.075561999,0.045220002,0.021400001,0,0.065636003,0,0,0.103600003,0.033100002,0.086300001,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Analytical
16133,0.422399998,0.079300001,0.353899986,0,0.029568,0,0,0.042498,0,0,0.025800001,0,0.035100002,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
17713,0.794200003,0,0,0,0.075894001,0,0,0.07942,0.020300001,0.002639,0,0.082999997,0,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Hybrid
15626,0.811200023,0.0217,0,0,0.072184002,0,0,0.082373002,0,0.002002,0.125300005,0,0,Earthquake,Earthquake,Masonry, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  regional, ",Hybrid
13450,0.733500004,0.0125,0,0.037017999,0.051345,0.044599999,0,0.074885,0,0,0.153500006,0,0.0109,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Empirical
15652,0.473699987,0.136800006,0.288199991,0,0.033158999,0,0,0.047369999,0,0,0,0.024599999,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Empirical
16917,0.711099982,0.057799999,0,0,0.049776999,0.017899999,0.0178,0.071109998,0,0,0,0.032400001,0.102200001,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Empirical
16937,0.842999995,0.0166,0,0,0.069609999,0,0,0.084949999,0.022399999,0.001378,0.064999998,0.0175,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Empirical
13478,0.092399999,0.388200015,0.0425,0.028513999,0.006468,0.015799999,0,0.010662,0.021,0,0.142199993,0,0.063900001,Flood,Flood, , ,Regional,Residential,"flood, depth, cost, observation, case_study,  regional, residential, empirical, italian, disaster, national",Analytical
20698,0.678600013,0.0285,0,0.01079,0.047502001,0.013,0.012,0.068014001,0.024800001,0,0.0154,0.0185,0.153699994,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",ML
22237,0.4375,0.071099997,0.130600005,0.017513,0.030625,0.0211,0,0.045455,0,0,0.170499995,0.041999999,0.0337,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Empirical
16931,0.811500013,0,0,0.0139,0.056805001,0,0,0.081150001,0.044199999,0,0,0,0,Earthquake,Earthquake,Masonry,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry, low_rise,  ",Analytical
15548,0.146599993,0.234099999,0,0,0.010262,0,0,0.015148999,0,0,0.048900001,0.105099998,0.307500005,Residential,Flood, , ,Urban,Residential,"flood, depth, cost, observation, case_study,  urban, block, energy, residential, empirical, italian, disaster, national",Empirical
22239,0.319900006,0.1043,0,0.223915997,0.058693,0.045200001,0,0.033277001,0.064599998,0.004719,0.128700003,0,0,Earthquake,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Analytical
15208,0.472799987,0.075599998,0,0,0.033095999,0,0,0.048452999,0.0164,0,0.117299996,0.096799999,0.204899997,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Analytical
20717,0.802399993,0.017100001,0,0.029465001,0.056168,0.035500001,0,0.080239999,0,0,0,0,0.089400001,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",ML
17224,0.684599996,0.031800002,0.0123,0,0.059621999,0.041099999,0,0.069104,0.0287,0.001521,0.064400002,0,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Empirical
18134,0.326599985,0.497099996,0,0,0.022861999,0,0,0.032778999,0,0,0.0119,0,0.076300003,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Analytical
16548,0.787,0.033599999,0,0,0.159189996,0,0,0.0787,0,0.013533,0,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
16771,0.545000017,0.112099998,0.036899999,0,0.038150001,0,0,0.056372002,0,0,0.187199995,0,0.042199999,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
21830,0.175799996,0.335099995,0,0,0.038905999,0,0,0.017684,0.084200002,0.003458,0.0104,0.089400001,0.114,Flood,Flood, ,Lowrise,Urban,Residential,"flood, depth, cost, observation, case_study,  low_rise, urban, block, energy, residential, empirical, italian, disaster, national",Analytical
18101,0.728299975,0.030400001,0,0.011205,0.076580998,0.0135,0.0124,0.073453998,0.0139,0.003328,0.062399998,0.052900001,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
21717,0.198699996,0.237200007,0.034699999,0.046599999,0.013909,0.0309,0,0.020523,0,0,0.065300003,0.0195,0.2236,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Analytical
22215,0.48969999,0.0188,0,0,0.034278999,0,0,0.050432999,0.052099999,0,0.146300003,0.0133,0.226500005,Earthquake,Earthquake, ,Lowrise,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, residential, empirical, italian, disaster, national",Analytical
18628,0.842700005,0.016899999,0,0,0.058989,0.044500001,0,0.084428,0,0,0.015799999,0,0.0177,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
19062,0.152700007,0.361999989,0,0,0.010689,0,0,0.015270001,0,0,0,0,0.1708,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
22053,0.601100028,0.039299998,0,0,0.068677001,0,0,0.061126003,0.027899999,0.003458,0.101599999,0,0,Earthquake,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Analytical
20558,0.787899971,0.0156,0,0,0.055152998,0,0,0.079278997,0.0792,0,0.048900001,0.011,0.0136,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
20188,0.786199987,0.021199999,0,0,0.082333999,0,0.0138,0.078619999,0.043299999,0.003549,0,0,0,Earthquake,Earthquake,RC,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  ",Hybrid
16671,0.645600021,0.046100002,0,0.0229,0.045192001,0,0,0.066474002,0.023600001,0,0.191400006,0.030999999,0.016899999,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
19808,0.815500021,0.017999999,0,0.0581,0.057085001,0.07,0,0.081550002,0.0142,0,0,0.037599999,0.017100001,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
17163,0.590499997,0,0.0222,0.117203003,0.086834999,0.074100003,0,0.05905,0.0392,0.005915,0,0.057100002,0.069600001,Earthquake,Earthquake,RC,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  residential, empirical, italian, disaster, national",Analytical
22245,0.564300001,0.082199998,0.021,0,0.115801003,0.108599998,0,0.057406,0,0.009919,0.097599998,0,0,Earthquake,Earthquake,RC, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  regional, ",Analytical
17577,0.505999982,0.269899994,0.0152,0,0.035419999,0.0139,0,0.051654998,0.0155,0,0.105499998,0.016899999,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Empirical
18221,0.207100004,0.0132,0.034200002,0.531120006,0.014497,0.034000002,0,0.02111,0.095200002,0,0.039999999,0,0.011,Hurricane,Hurricane, ,Lowrise, , ,"prediction, hurricane, wind, storm,  low_rise,  ",Analytical
22170,0.625500023,0.152600005,0,0,0.043785002,0,0,0.062677002,0.075599998,0,0.0127,0.0106,0.0119,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Empirical
20049,0.266000003,0.029999999,0,0.057799999,0.01862,0,0.0197,0.027968,0.456900001,0,0.136800006,0,0,Lowrise,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Empirical
20734,0.634800017,0.052299999,0.0298,0,0.044436001,0.101800002,0,0.063822002,0.029899999,0,0.034200002,0,0,Earthquake,Earthquake,Wood,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance, low_rise,  ",Analytical
22231,0.367300004,0.174799994,0,0,0.139411003,0,0,0.03899,0.0392,0.014781,0.225999996,0.0283,0,Earthquake,Earthquake,RC,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise, regional, ",Analytical
18230,0.509000003,0.153200001,0,0.026401,0.05013,0.0147,0,0.0509,0.0407,0.001885,0,0.055599999,0.145300001,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Hybrid
20604,0.731899977,0,0,0,0.051232998,0,0.012,0.073465998,0.0144,0,0.0276,0.0152,0.121200003,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
20166,0.701099992,0.032900002,0,0.0208,0.049076999,0,0,0.070109999,0,0,0,0.0206,0.056400001,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
16848,0.078500003,0.492500007,0.044599999,0.018758001,0.025195,0.022600001,0,0.00785,0,0.002561,0,0.069399998,0.081299998,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
20164,0.088200003,0.218600005,0.021500001,0.100299999,0.174574005,0,0,0.00882,0.016899999,0.021892001,0,0,0.209700003,Flood,Flood,RC, , ,Residential,"flood, depth, cost, observation, case_study, reinforce_concrete, resilience, beam,  disaster_management,  residential, empirical, italian, disaster, national",Analytical
18072,0.7421,0.032200001,0,0.0634,0.051947,0.0125,0,0.074488,0.0185,0,0.027799999,0,0.0634,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Empirical
15032,0.155499995,0.565800011,0.0539,0.05057,0.010885,0.018999999,0,0.015549999,0,0,0,0.080200002,0.051600002,Flood,Flood, , ,Urban,Residential,"flood, depth, cost, observation, case_study,  urban, block, energy, residential, empirical, italian, disaster, national",Analytical
15496,0.192100003,0.535700023,0,0.035856001,0.013447,0.043200001,0,0.01921,0.0517,0,0,0.083300002,0,Flood,Flood, ,Lowrise,Urban, ,"flood, depth, cost, observation, case_study,  low_rise, urban, block, energy, ",Empirical
18812,0.548399985,0,0.262199998,0.0207,0.038387999,0,0.017999999,0.055071998,0,0,0.0232,0,0.0623,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
17448,0.807299972,0.065099999,0.0504,0,0.056510998,0,0,0.080729997,0,0,0,0,0.036899999,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Empirical
20648,0.7051,0.0374,0,0,0.049357,0,0.0766,0.071102,0,0,0.0592,0,0.0792,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
19967,0.484299988,0.0473,0,0.066912,0.088400998,0.358099997,0,0.048429999,0,0.007085,0,0,0,Earthquake,Earthquake,Wood, , , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  ",Analytical
18624,0.287299991,0.036899999,0.390700012,0.042661999,0.042210999,0.065699998,0,0.029645999,0,0.002873,0.091600001,0.0174,0.0493,Tsunami,Tsunami, , ,Regional, ,"tsunami, inundation_depth, debris, field_survey,  regional, ",Analytical
21120,0.545599997,0,0,0.017899999,0.038192,0.0964,0,0.055963,0,0,0.140300006,0,0.136700004,Earthquake,Earthquake,Wood, ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  regional, residential, empirical, italian, disaster, national",Analytical
16852,0.114500001,0.621900022,0,0.035441,0.008015,0.0427,0,0.01145,0.038600001,0,0,0.055,0.044300001,Flood,Flood, ,Lowrise, , ,"flood, depth, cost, observation, case_study,  low_rise,  ",Analytical
15065,0.796999991,0.0186,0,0,0.055789999,0,0,0.079853999,0,0,0.0154,0.0129,0.096900001,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
13529,0.700699985,0,0,0.031199999,0.095248999,0,0,0.070069999,0,0.006006,0,0.051899999,0.021600001,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Empirical
13278,0.240500003,0.326499999,0.123199999,0,0.133734997,0.0185,0,0.025148,0,0.015197,0.109800003,0,0,Flood,Flood,RC, ,Regional, ,"flood, depth, cost, observation, case_study, reinforce_concrete, resilience, beam,  disaster_management,  regional, ",Analytical
19289,0.645299971,0,0,0.016849001,0.065270997,0.020300001,0.0713,0.064529997,0,0.002613,0,0.093099996,0.064800002,Earthquake,Earthquake, , ,Urban,Residential,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, residential, empirical, italian, disaster, national",Empirical
18038,0.903599977,0.0144,0,0,0.063251998,0,0,0.090482998,0,0,0.0123,0.0103,0.0119,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
21975,0.473199993,0.033799998,0.036699999,0.063661002,0.033124,0.076700002,0,0.047604999,0,0,0.0285,0.156900004,0.149700001,Earthquake,Earthquake, , ,Urban,Residential,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, residential, empirical, italian, disaster, national",Analytical
17480,0.177699998,0.019200001,0.402099997,0.022109,0.012439,0.0123,0,0.01777,0.056200001,0,0,0.0253,0.223800004,Tsunami,Tsunami, ,Lowrise, ,Residential,"tsunami, inundation_depth, debris, field_survey,  low_rise,  residential, empirical, italian, disaster, national",Empirical
16039,0.746200025,0.037099998,0,0,0.052234002,0,0,0.075740003,0,0,0.112000003,0,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
20911,0.746100008,0.080799997,0,0,0.052227001,0,0,0.074610001,0,0,0,0.076899998,0,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Empirical
21244,0.574599981,0.038699999,0,0.028000001,0.040221999,0,0,0.058302998,0.092500001,0,0.084299996,0.032699998,0.071699999,Earthquake,Earthquake, ,Lowrise,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, residential, empirical, italian, disaster, national",ML
18328,0.070699997,0.571799994,0.064499997,0.050299998,0.041349001,0,0,0.007847,0,0.004732,0.077699997,0.049699999,0.042100001,Flood,Flood, , ,Regional, ,"flood, depth, cost, observation, case_study,  regional, ",Hybrid
13524,0.113700002,0.348199993,0.032699998,0.090999998,0.057759001,0.0156,0,0.0116,0,0.006474,0.023,0.062399998,0.162900001,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Analytical
20396,0.664699972,0.0104,0,0,0.046528998,0,0,0.067316997,0,0,0.084700003,0.173999995,0,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Empirical
21791,0.150299996,0.442799985,0,0,0.091221002,0.039700001,0,0.015907,0,0.010491,0.087700002,0.0484,0.068899997,Flood,Flood,RC, ,Regional,Residential,"flood, depth, cost, observation, case_study, reinforce_concrete, resilience, beam,  disaster_management,  regional, residential, empirical, italian, disaster, national",Analytical
22056,0.135600001,0.397199988,0,0,0.009492,0,0,0.014218,0.0612,0,0.065800004,0.157399997,0,Flood,Flood, ,Lowrise,Urban, ,"flood, depth, cost, observation, case_study,  low_rise, urban, block, energy, ",Analytical
21636,0.720300019,0.0167,0.045499999,0,0.050421001,0,0,0.072666002,0,0,0.063600004,0.091899998,0.014,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Empirical
16676,0.798799992,0.031099999,0.021299999,0.017762001,0.055915999,0.021400001,0.0197,0.079879999,0,0,0,0,0.075099997,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
18067,0.833400011,0.049199998,0,0,0.058338001,0,0,0.083340001,0.0166,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Empirical
20165,0.138600007,0.186100006,0.0309,0.104500003,0.211901996,0,0,0.013860001,0.024599999,0.026285999,0,0,0.139699996,RC,Flood,RC,Medrise, ,Residential,"flood, depth, cost, observation, case_study, reinforce_concrete, resilience, beam,  disaster_management, medium_rise,  residential, empirical, italian, disaster, national",Analytical
17238,0.735300004,0.0104,0.022600001,0.019588001,0.051471,0.045500001,0,0.074829,0,0,0.129899994,0,0.028200001,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
16828,0.89289999,0.0317,0,0,0.062502999,0,0,0.089289999,0,0,0,0.0283,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",ML
